InvoiceNo,TotalAmount
548005,305.53999999999996
548006,428.04999999999995
548007,300.75000000000006
548008,0.0
548010,2527.94
548011,15719.56
548012,317.55999999999995
548013,65.16000000000001
548014,579.83
548016,35.04
548017,357.25
548033,356.84000000000003
548038,317.9
548069,0.0
548095,0.0
548098,0.0
548104,0.0
548110,0.0
548144,328.2
548148,297.2
548149,0.0
548150,142.28
548151,277.07000000000005
548152,305.68
548153,304.4
548154,465.70000000000005
548156,108.20000000000002
548157,1518.0
548158,341.93000000000006
548159,69.4
548160,1700.4
548161,0.0
548162,4225.29
548163,873.0499999999998
548164,638.2299999999999
548165,577.93
548166,668.51
548167,767.77
548168,489.28999999999996
548169,2106.46
548170,280.85
548171,963.01
548172,328.15000000000003
548173,0.0
548175,0.0
548176,283.71
548177,272.76
548178,504.61
548185,371.83
548186,539.3
548188,243.81
548189,141.41
548190,258.18
548191,1385.1299999999999
548192,247.45000000000002
548194,1536.0299999999997
548195,0.0
548196,118.55
548197,113.3
548198,351.01
548199,287.03999999999996
548202,346.59999999999997
548203,21627.72
548204,209.29999999999998
548205,0.0
548206,0.0
548207,0.0
548208,314.1
548209,0.0
548210,338.40999999999997
548211,1807.04
548212,940.1700000000001
548213,475.69
548214,266.2
548215,355.12
548216,91.8
548217,81.6
548218,301.48
548219,13.770000000000001
548220,0.0
548221,0.0
548222,396.59999999999997
548223,152.64000000000001
548224,0.0
548227,0.0
548234,315.0
548242,216.3
548245,459.0
548255,383.07000000000005
548256,56.4
548257,2161.3199999999997
548258,662.2999999999998
548259,244.13000000000002
548260,176.20999999999998
548261,0.0
548267,180.38000000000002
548269,0.0
548276,481.2
548286,0.0
548289,631.06
548293,1012.6
548308,417.75
548309,242.55
548310,212.36
548311,183.00000000000003
548312,384.45
548313,465.37000000000006
548314,127.79
548315,303.32
548316,238.79999999999998
548317,270.26
548318,453.05
548319,245.2
548320,418.70000000000005
548321,46.2
548322,16.130000000000003
548323,193.5
548324,1622.4799999999998
548325,313.49999999999994
548326,189.84
548327,297.1700000000001
548328,0.0
548329,611.94
548330,136.98999999999998
548331,427.1500000000001
548332,331.80000000000007
548333,132.70000000000002
548334,271.0
548335,132.09
548336,435.0
548337,284.67
548338,174.31
548339,0.0
548340,306.3900000000001
548349,519.96
548351,850.82
548353,760.1800000000001
548354,600.0
548358,836.7900000000001
548359,493.92
548361,310.87
548363,558.4
548364,0.0
548365,0.0
548366,0.0
548367,1337.78
548368,70.92
548369,0.0
548370,229.32999999999998
548371,353.69999999999993
548372,116.45
548373,1959.65
548376,0.0
548377,0.0
548378,0.0
548379,0.0
548380,0.0
548381,0.0
548382,0.0
548383,0.0
548384,28.05
548385,0.0
548386,9.25
548388,457.42
548390,7.5
548393,4.95
548394,0.0
548395,0.0
548396,0.0
548397,0.0
548398,0.0
548399,0.0
548400,632.8
548401,141.85000000000002
548402,0.0
548403,16.95
548404,1169.95
548405,1015.83
548406,872.5599999999998
548407,306.59999999999997
548408,388.45000000000005
548409,1937.0600000000002
548410,413.4
548412,111.0
548447,205.75
548448,225.49
548449,168.39999999999998
548450,516.2900000000001
548451,543.6
548452,307.53000000000003
548455,152.16
548457,102.4
548458,300.6
548459,125.65
548461,142.51
548466,61.10000000000001
548468,118.25
548470,415.52000000000004
548484,145.26999999999998
548486,278.65
548489,205.98000000000002
548490,624.8000000000001
548491,375.34999999999997
548492,213.0
548493,840.3799999999999
548494,1182.0
548496,3243.13
548497,1622.41
548498,301.6
548499,133.47
548500,204.78000000000003
548501,106.81
548502,1607.8000000000002
548504,1062.1599999999999
548505,922.3399999999999
548506,3.9
548507,31.770000000000003
548509,296.20000000000005
548510,216.12
548511,276.94
548512,136.60000000000002
548514,1113.33
548515,1.9500000000000002
548516,2234.58
548520,320.16999999999996
548521,652.5200000000001
548522,1705.13
548529,490.99
548530,11.8
548531,1170.0
548533,980.41
548534,269.62
548535,0.0
548536,0.0
548537,0.0
548538,0.0
548539,0.0
548540,0.0
548541,58.49
548542,198.2
548544,353.45000000000005
548545,423.55
548546,111.60000000000001
548547,226.85
548548,102.0
548549,120.9
548550,244.79
548551,364.79999999999995
548552,239.75000000000003
548553,138.75
548554,888.1999999999998
548555,316.90000000000003
548556,237.89999999999998
548557,180.08999999999997
548558,257.22999999999996
548559,206.7
548560,297.12
548561,557.5299999999999
548562,110.0
548563,125.63
548565,413.88
548566,127.30000000000001
548567,270.1
548568,283.21000000000004
548604,53.72
548606,252.0
548608,151.5
548610,292.84999999999997
548611,386.22
548612,645.9099999999997
548613,35.28
548614,183.45999999999998
548615,0.0
548616,307.6
548617,337.51
548618,216.75
548619,9.959999999999999
548620,0.0
548621,201.53
548622,249.60000000000002
548623,85.0
548624,14.43
548627,1445.6000000000001
548629,355.20000000000005
548630,355.20000000000005
548631,117.4
548632,417.95000000000005
548633,915.84
548634,87.10000000000001
548635,538.72
548636,266.85
548637,0.0
548638,0.0
548639,0.0
548640,47.7
548641,577.2
548642,145.24
548643,72.0
548644,396.0
548645,313.38
548646,0.0
548648,1534.3
548649,210.0
548650,490.4
548651,444.75
548652,135.0
548653,10.4
548654,348.68
548655,312.58
548656,16.7
548657,8.8
548658,102.0
548659,362.24
548660,505.19999999999993
548661,350.0
548662,0.0
548663,863.5400000000001
548664,1407.19
548665,193.08000000000004
548666,1317.8000000000002
548668,37.4
548669,136.8
548670,212.13000000000002
548673,291.44
548674,18.7
548675,0.0
548676,0.0
548677,0.0
548678,0.0
548679,0.0
548680,0.0
548681,0.0
548682,0.0
548683,0.0
548684,0.0
548685,0.0
548686,785.5
548687,828.3999999999999
548692,9.9
548693,0.0
548694,0.0
548696,142.5
548697,713.8
548698,259.6
548699,24.65
548700,146.99
548701,266.36
548702,244.5
548703,178.65
548704,937.71
548705,189.12
548706,231.29999999999998
548707,127.84
548708,704.5999999999999
548709,280.56
548710,282.59999999999997
548711,201.00999999999996
548712,687.1299999999999
548714,467.29999999999995
548715,583.7900000000002
548716,273.14
548718,2183.82
548720,1.25
548725,134.0
548726,367.73999999999995
548728,903.0100000000001
548730,475.5
548732,535.3399999999999
548733,583.8700000000001
548734,183.4
548735,435.56
548736,432.48
548737,585.55
548739,412.49
548740,599.84
548741,167.46999999999997
548742,375.16
548743,500.3500000000001
548744,313.29
548745,624.2900000000001
548746,50.0
548747,300.8500000000001
548749,451.78
548757,357.49999999999994
548768,223.19
548780,483.65
548792,215.01
548796,403.78000000000003
548801,375.45
548806,357.7
548807,2297.9999999999995
548808,375.0
548813,4037.7700000000004
548820,2053.07
548856,25.09
548858,264.29999999999995
548859,221.25
548860,406.82000000000005
548861,304.25
548862,12.75
548863,1713.7400000000002
548864,123.59
548865,328.19999999999993
548867,223.45999999999998
548868,556.77
548869,130.2
548870,129.18
548871,91.47999999999999
548872,108.0
548873,214.2
548874,786.16
548886,0.0
548887,0.0
548888,0.0
548889,0.0
548890,0.0
548892,124.15
548893,1908.58
548894,2295.0299999999997
548895,5.15
548896,297.28
548897,0.0
548898,160.57
548899,825.96
548900,174.46
548901,26.460000000000004
548907,505.0
548909,705.84
548910,259.20000000000005
548911,155.19
548912,463.95
548913,1136.3
548916,422.34
548917,215.89999999999998
548918,336.96
548919,649.3200000000002
548920,493.45
548940,81.6
548942,105.0
548945,14.15
548952,430.13
548955,367.0
548968,2118.74
548969,1129.1999999999998
548970,1155.0
548971,184.84
548973,355.12
548974,335.07000000000005
548975,354.28999999999996
548977,13.849999999999998
548978,784.4499999999999
548979,382.82
548980,0.0
548981,594.0
548983,114.64000000000001
548984,561.29
548985,105.0
548986,0.0
548987,853.9700000000001
548988,346.49999999999994
548989,0.0
548990,316.02000000000004
548991,112.49
548992,838.0799999999999
548993,3599.3799999999997
548994,111.92
548996,104.30000000000001
548997,0.0
548998,0.0
548999,0.0
549000,0.0
549001,0.0
549002,0.0
549003,0.0
549004,0.0
549005,0.0
549006,0.0
549007,304.13
549008,0.0
549009,0.0
549010,0.0
549011,0.0
549012,306.89
549014,226.06
549015,297.94
549016,35.400000000000006
549017,422.22999999999996
549018,374.57
549020,282.88
549021,173.24
549022,83.4
549023,1138.84
549026,260.55
549027,5424.0
549028,0.0
549029,0.0
549030,0.0
549031,0.0
549032,0.0
549033,0.0
549034,0.0
549035,0.0
549036,0.0
549037,0.0
549038,0.0
549040,2.34
549042,0.0
549043,0.0
549044,345.35
549046,303.4
549047,112.41
549048,113.10000000000001
549052,365.79
549053,305.78
549054,312.19
549055,203.4
549056,123.10000000000001
549059,198.91
549099,229.27
549100,3275.3299999999995
549101,146.92000000000002
549102,303.95
549103,0.0
549104,703.5399999999998
549105,117.6
549106,39.95
549107,7.0200000000000005
549115,1722.0199999999998
549116,554.3800000000001
549117,136.92
549118,955.99
549119,319.4200000000001
549120,178.4
549121,465.32
549122,23.450000000000003
549123,301.4800000000001
549124,480.9
549125,206.21
549126,305.62999999999994
549127,790.7
549128,305.25999999999993
549129,273.21
549130,275.1
549131,75.9
549132,0.0
549133,0.0
549134,0.0
549135,0.0
549136,0.0
549137,0.0
549138,0.0
549139,0.0
549140,0.0
549141,0.0
549142,0.0
549143,0.0
549144,0.0
549145,0.0
549146,0.0
549147,0.0
549148,187.70000000000002
549149,0.0
549150,0.0
549151,0.0
549153,871.5999999999999
549154,311.59999999999997
549155,1341.2599999999998
549156,0.0
549157,0.0
549158,0.0
549159,0.0
549160,0.0
549161,0.0
549163,0.0
549164,0.0
549165,0.0
549166,0.0
549167,0.0
549168,0.0
549169,72.9
549170,0.0
549171,0.0
549172,0.0
549173,0.0
549174,0.0
549175,0.0
549176,0.0
549177,0.0
549178,0.0
549179,0.0
549180,0.0
549181,12.59
549182,150.24
549183,144.95
549185,639.82
549186,270.0
549187,175.2
549188,308.12
549189,229.29999999999998
549190,229.39999999999998
549192,348.84999999999997
549193,415.70000000000005
549196,356.22999999999996
549206,104.4
549222,636.25
549225,326.4
549233,482.78999999999996
549234,301.81999999999994
549235,553.13
549236,39.39999999999999
549237,179.31
549238,388.77
549239,245.45999999999998
549240,118.89000000000001
549241,336.38
549242,227.18
549243,144.10000000000002
549244,0.0
549245,144.85999999999999
549246,1072.2
549247,277.6
549248,54.519999999999996
549249,255.35999999999999
549250,303.03999999999996
549251,191.06
549255,305.95
549256,91.8
549257,191.49000000000004
549258,329.1
549259,228.83999999999997
549260,107.07000000000002
549261,580.58
549262,269.83
549263,244.5
549264,0.0
549266,0.0
549267,0.0
549268,0.0
549270,0.0
549271,0.0
549272,358.25000000000006
549273,312.0
549274,366.20000000000005
549275,160.12000000000003
549276,267.09999999999997
549277,97.70000000000002
549278,168.46
549279,179.17999999999998
549280,429.9
549281,571.3
549282,192.5
549283,321.65
549284,365.4
549285,102.12
549286,78.25999999999999
549287,40.41
549289,188.13000000000002
549291,254.95999999999998
549292,91.09
549293,119.35000000000001
549294,203.20000000000002
549295,1633.1299999999999
549296,394.43999999999994
549297,213.8
549298,314.6
549299,310.45
549300,768.83
549301,487.51
549302,449.64
549303,239.00000000000003
549304,301.53
549305,152.3
549306,148.74
549307,266.4
549308,136.36
549309,215.33999999999997
549310,190.82000000000002
549311,310.05
549312,112.8
549313,421.6
549314,1.95
549316,1321.2499999999998
549317,484.9500000000001
549318,247.95000000000002
549319,129.45
549320,118.75
549321,373.27000000000004
549322,230.98000000000002
549323,320.28
549324,196.8
549325,609.74
549326,0.0
549327,0.0
549328,0.0
549329,0.0
549330,0.0
549331,0.0
549332,0.0
549340,0.0
549342,0.0
549343,0.0
549344,0.0
549345,0.0
549346,0.0
549347,0.0
549348,0.0
549349,0.0
549350,0.0
549351,0.0
549353,117.6
549355,0.0
549360,174.02000000000004
549368,110.8
549371,0.0
549372,210.64999999999998
549373,0.0
549374,0.0
549375,0.0
549376,0.0
549387,483.0
549412,718.6
549417,79.80000000000001
549424,651.6
549425,337.66999999999996
549426,0.0
549427,0.0
549428,453.0
549429,313.5
549431,1163.75
549432,115.69999999999999
549433,149.89999999999998
549434,350.76
549435,481.46000000000004
549436,113.89
549439,603.27
549440,173.25
549441,9.9
549442,330.94
549443,104.9
549444,375.0
549445,270.0
549446,314.06999999999994
549447,138.24
549448,306.18000000000006
549449,304.33000000000004
549451,318.07
549453,0.0
549454,0.0
549455,0.0
549456,0.0
549457,0.0
549458,0.0
549459,0.0
549460,0.0
549461,0.0
549462,0.0
549463,0.0
549464,0.0
549465,0.0
549466,0.0
549467,194.75
549468,1867.86
549470,0.0
549471,73.5
549489,0.0
549492,0.0
549494,0.0
549497,0.0
549498,0.0
549500,0.0
549502,0.0
549506,0.0
549510,0.0
549514,0.0
549520,817.4399999999998
549522,528.93
549523,32.65
549524,1439.4799999999998
549525,1053.98
549526,431.78000000000003
549527,0.0
549528,0.0
549529,0.0
549531,0.0
549534,0.84
549536,7.1499999999999995
549537,71.53
549538,32.32
549539,292.79999999999995
549541,138.24
549542,862.82
549543,197.5
549546,705.56
549547,423.40000000000003
549548,281.00999999999993
549550,157.59999999999997
549551,491.78999999999996
549552,110.97000000000003
549553,147.06
549554,480.34
549555,180.4
549556,212.12000000000003
549557,108.42
549558,170.95000000000002
549559,476.49
549560,91.74000000000002
549561,239.49000000000004
549562,117.43
549563,113.62
549564,112.55
549566,110.55000000000001
549567,261.58
549568,1476.2200000000005
549569,280.66
549570,156.22
549571,560.6700000000001
549572,191.86
549573,260.92
549574,329.04999999999995
549575,173.95000000000002
549576,476.37
549577,2050.08
549578,834.6800000000001
549579,225.61
549581,151.65
549583,514.9300000000001
549584,185.64999999999998
549585,158.4
549586,2040.5799999999997
549587,475.88
549588,373.72
549589,284.44
549590,422.9999999999999
549591,841.4999999999999
549592,310.26
549593,162.5
549594,470.4
549595,903.87
549596,309.52
549597,403.34000000000003
549614,293.23999999999995
549619,666.3200000000002
549628,274.08
549633,375.96000000000004
549646,390.53999999999996
549664,148.0
549665,134.8
549667,744.41
549668,33.9
549669,2.55
549670,141.20000000000002
549678,435.0
549679,60.0
549680,337.08
549681,309.88
549682,269.95
549683,112.8
549684,30.0
549687,299.1
549689,22.650000000000002
549690,380.34000000000003
549691,183.5
549693,284.35
549694,36.199999999999996
549695,0.0
549696,153.0
549705,145.26
549711,485.30999999999995
549712,14.95
549713,282.4
549714,49.70000000000001
549715,165.70999999999998
549716,331.58
549717,15.0
549718,252.53
549719,183.85000000000002
549720,142.83999999999997
549721,254.12000000000006
549722,118.45000000000002
549728,112.85999999999999
549729,263.41
549730,217.13999999999996
549732,758.92
549733,312.01000000000005
549734,532.0
549735,659.3000000000001
549736,173.01
549737,158.79999999999998
549738,1539.64
549739,308.82
549740,520.8
549741,383.65000000000003
549742,720.22
549743,392.40999999999997
549744,316.20000000000005
549745,356.75
549746,2846.02
549747,614.0
549748,497.82
549749,387.69999999999993
549750,113.25
549751,737.4200000000001
549752,50.0
549754,314.52000000000004
549755,394.56000000000006
549756,94.2
549771,427.53999999999996
549787,180.43
549789,611.91
549790,199.38
549813,136.04
549825,350.57
549826,440.5
549828,25.080000000000002
549829,341.00000000000006
549830,117.83
549831,874.55
549832,246.04000000000002
549833,1015.14
549834,302.4
549835,1444.6599999999999
549836,180.85000000000002
549837,1311.9
549838,96.0
549839,101.79999999999998
549841,3.3
549842,162.70000000000002
549843,300.11999999999995
549844,420.47
549845,504.27000000000004
549846,0.0
549847,362.26
549848,0.0
549849,0.0
549850,44.550000000000004
549851,330.62
549852,147.3
549874,294.65999999999997
549880,311.16
549881,303.34000000000003
549885,461.24999999999994
549896,6.7
549901,268.31
549902,357.65
549903,355.7699999999999
549904,49.01
549906,183.64
549907,313.8
549909,293.96
549910,112.75000000000001
549911,446.70000000000005
549914,293.0
549915,429.2500000000001
549916,272.54
549917,145.87
549918,267.96000000000004
549920,123.19999999999999
549923,193.62000000000003
549924,112.2
549925,1119.3600000000001
549926,725.76
549927,3694.3599999999997
549928,324.0
549929,350.75
549932,124.8
549933,370.2
549934,110.1
